cliente_id,codigo_cliente,razao_social,segmento,cidade,uf,data_cadastro,ativo
2662,CLI002662,Cliente 2662,Mercadinho,Salvador,BA,2024-07-18,True
2663,CLI002663,Cliente 2663,Conveniência,Feira de Santana,BA,2024-12-05,True
2664,CLI002664,Cliente 2664,Supermercado,Maracanaú,CE,2024-03-04,True
2665,CLI002665,Cliente 2665,Supermercado,Olinda,PE,2022-01-21,True
2666,CLI002666,Cliente 2666,Mercadinho,Fortaleza,CE,2022-08-02,True
2667,CLI002667,Cliente 2667,Supermercado,Recife,PE,2022-09-11,True
2668,CLI002668,Cliente 2668,Mercadinho,Feira de Santana,BA,2025-05-16,False
2669,CLI002669,Cliente 2669,Atacado,Feira de Santana,BA,2021-01-07,True
2670,CLI002670,Cliente 2670,Supermercado,Recife,PE,2025-08-01,True
2671,CLI002671,Cliente 2671,Atacado,Maracanaú,CE,2023-09-27,True
2672,CLI002672,Cliente 2672,Supermercado,Recife,PE,2025-01-21,True
2673,CLI002673,Cliente 2673,Restaurante,Olinda,PE,2025-06-17,True
2674,CLI002674,Cliente 2674,Atacado,Recife,PE,2023-06-07,True
2675,CLI002675,Cliente 2675,Bar,Olinda,PE,2021-11-10,True
2676,CLI002676,Cliente 2676,Atacado,São Luís,MA,2025-07-07,True
2677,CLI002677,Cliente 2677,Bar,Fortaleza,CE,2021-12-28,True
2678,CLI002678,Cliente 2678,Conveniência,Olinda,PE,2022-10-27,True
2679,CLI002679,Cliente 2679,Mercadinho,São Luís,MA,2022-10-27,True
2680,CLI002680,Cliente 2680,Restaurante,Fortaleza,CE,2021-04-27,True
2681,CLI002681,Cliente 2681,Supermercado,Salvador,BA,2024-12-13,True
2682,CLI002682,Cliente 2682,Bar,São Luís,MA,2025-03-16,True
2683,CLI002683,Cliente 2683,Conveniência,Olinda,PE,2022-02-20,True
2684,CLI002684,Cliente 2684,Mercadinho,Fortaleza,CE,2025-01-28,False
2685,CLI002685,Cliente 2685,Mercadinho,Olinda,PE,2023-08-13,True
2686,CLI002686,Cliente 2686,Mercadinho,Caucaia,CE,2021-06-07,True
2687,CLI002687,Cliente 2687,Conveniência,Feira de Santana,BA,2023-02-09,True
2688,CLI002688,Cliente 2688,Restaurante,Fortaleza,CE,2021-02-10,True
2689,CLI002689,Cliente 2689,Supermercado,São Luís,MA,2021-11-24,True
2690,CLI002690,Cliente 2690,Bar,Fortaleza,CE,2022-01-04,True
2691,CLI002691,Cliente 2691,Bar,Recife,PE,2025-12-18,True
2692,CLI002692,Cliente 2692,Conveniência,Fortaleza,CE,2025-08-03,True
2693,CLI002693,Cliente 2693,Supermercado,Caucaia,CE,2021-07-22,True
2694,CLI002694,Cliente 2694,Bar,Fortaleza,CE,2024-08-14,True
2695,CLI002695,Cliente 2695,Atacado,Fortaleza,CE,2021-11-03,True
2696,CLI002696,Cliente 2696,Conveniência,Olinda,PE,2023-12-16,True
2697,CLI002697,Cliente 2697,Mercadinho,Olinda,PE,2023-04-08,True
2698,CLI002698,Cliente 2698,Conveniência,Fortaleza,CE,2021-10-27,True
2699,CLI002699,Cliente 2699,Supermercado,São Luís,MA,2021-05-12,True
2700,CLI002700,Cliente 2700,Bar,Salvador,BA,2024-09-06,True
2701,CLI002701,Cliente 2701,Conveniência,Salvador,BA,2025-09-05,True
2702,CLI002702,Cliente 2702,Bar,Salvador,BA,2022-10-13,True
2703,CLI002703,Cliente 2703,Restaurante,Salvador,BA,2022-11-25,True
2704,CLI002704,Cliente 2704,Restaurante,Feira de Santana,BA,2024-02-20,True
2705,CLI002705,Cliente 2705,Restaurante,Caucaia,CE,2023-11-15,True
2706,CLI002706,Cliente 2706,Mercadinho,Caucaia,CE,2023-09-28,True
2707,CLI002707,Cliente 2707,Atacado,Caucaia,CE,2023-09-21,True
2708,CLI002708,Cliente 2708,Atacado,Caucaia,CE,2022-04-27,True
2709,CLI002709,Cliente 2709,Bar,Maracanaú,CE,2021-09-18,True
2710,CLI002710,Cliente 2710,Atacado,Maracanaú,CE,2021-05-18,True
2711,CLI002711,Cliente 2711,Conveniência,Caucaia,CE,2022-11-23,True
2712,CLI002712,Cliente 2712,Mercadinho,São Luís,MA,2023-12-27,True
2713,CLI002713,Cliente 2713,Atacado,Feira de Santana,BA,2024-04-19,True
2714,CLI002714,Cliente 2714,Conveniência,Feira de Santana,BA,2021-04-21,True
2715,CLI002715,Cliente 2715,Conveniência,Caucaia,CE,2022-12-01,True
2716,CLI002716,Cliente 2716,Bar,Maracanaú,CE,2022-02-23,True
2717,CLI002717,Cliente 2717,Bar,Recife,PE,2023-04-18,True
2718,CLI002718,Cliente 2718,Mercadinho,Recife,PE,2021-01-10,True
2719,CLI002719,Cliente 2719,Conveniência,Caucaia,CE,2021-02-09,True
2720,CLI002720,Cliente 2720,Bar,Maracanaú,CE,2023-11-13,False
2721,CLI002721,Cliente 2721,Restaurante,Olinda,PE,2024-06-07,True
2722,CLI002722,Cliente 2722,Conveniência,São Luís,MA,2025-10-02,True
2723,CLI002723,Cliente 2723,Bar,Fortaleza,CE,2023-06-01,True
2724,CLI002724,Cliente 2724,Bar,São Luís,MA,2025-02-14,True
2725,CLI002725,Cliente 2725,Conveniência,Salvador,BA,2024-01-13,True
2726,CLI002726,Cliente 2726,Mercadinho,São Luís,MA,2024-05-18,True
2727,CLI002727,Cliente 2727,Conveniência,Recife,PE,2021-08-13,True
2728,CLI002728,Cliente 2728,Atacado,Recife,PE,2024-01-11,True
2729,CLI002729,Cliente 2729,Supermercado,São Luís,MA,2025-07-04,False
2730,CLI002730,Cliente 2730,Atacado,Caucaia,CE,2021-09-15,True
2731,CLI002731,Cliente 2731,Bar,Caucaia,CE,2023-12-19,True
2732,CLI002732,Cliente 2732,Restaurante,Fortaleza,CE,2025-02-23,True
2733,CLI002733,Cliente 2733,Bar,Caucaia,CE,2023-03-02,True
2734,CLI002734,Cliente 2734,Bar,Salvador,BA,2021-11-05,True
2735,CLI002735,Cliente 2735,Supermercado,Maracanaú,CE,2024-08-08,False
2736,CLI002736,Cliente 2736,Bar,Caucaia,CE,2021-05-06,True
2737,CLI002737,Cliente 2737,Supermercado,São Luís,MA,2024-12-04,True
2738,CLI002738,Cliente 2738,Supermercado,Caucaia,CE,2025-10-01,True
2739,CLI002739,Cliente 2739,Conveniência,Salvador,BA,2024-01-23,True
2740,CLI002740,Cliente 2740,Conveniência,Salvador,BA,2025-02-14,True
2741,CLI002741,Cliente 2741,Bar,Olinda,PE,2025-12-14,True
2742,CLI002742,Cliente 2742,Restaurante,Maracanaú,CE,2023-08-13,True
2743,CLI002743,Cliente 2743,Supermercado,Recife,PE,2021-01-06,True
2744,CLI002744,Cliente 2744,Conveniência,Caucaia,CE,2022-08-22,True
2745,CLI002745,Cliente 2745,Atacado,Salvador,BA,2023-08-03,True
2746,CLI002746,Cliente 2746,Atacado,Caucaia,CE,2024-02-18,True
2747,CLI002747,Cliente 2747,Supermercado,Recife,PE,2023-03-24,True
2748,CLI002748,Cliente 2748,Restaurante,Fortaleza,CE,2021-09-26,False
2749,CLI002749,Cliente 2749,Atacado,Olinda,PE,2025-01-10,True
2750,CLI002750,Cliente 2750,Restaurante,Caucaia,CE,2022-08-26,True
2751,CLI002751,Cliente 2751,Bar,São Luís,MA,2024-04-04,True
2752,CLI002752,Cliente 2752,Supermercado,Maracanaú,CE,2022-09-05,True
2753,CLI002753,Cliente 2753,Bar,Maracanaú,CE,2025-02-19,True
2754,CLI002754,Cliente 2754,Conveniência,Feira de Santana,BA,2023-04-27,True
2755,CLI002755,Cliente 2755,Bar,Fortaleza,CE,2021-06-25,True
2756,CLI002756,Cliente 2756,Conveniência,Recife,PE,2023-07-15,True
2757,CLI002757,Cliente 2757,Conveniência,Recife,PE,2022-08-20,True
2758,CLI002758,Cliente 2758,Conveniência,Feira de Santana,BA,2022-04-20,True
2759,CLI002759,Cliente 2759,Mercadinho,São Luís,MA,2024-10-01,True
2760,CLI002760,Cliente 2760,Conveniência,Maracanaú,CE,2022-11-02,True
2761,CLI002761,Cliente 2761,Restaurante,Feira de Santana,BA,2024-11-26,True
2762,CLI002762,Cliente 2762,Restaurante,Salvador,BA,2025-10-11,True
2763,CLI002763,Cliente 2763,Atacado,São Luís,MA,2024-07-25,True
2764,CLI002764,Cliente 2764,Bar,Caucaia,CE,2023-02-23,True
2765,CLI002765,Cliente 2765,Atacado,Salvador,BA,2025-10-21,True
2766,CLI002766,Cliente 2766,Restaurante,Olinda,PE,2023-10-17,True
2767,CLI002767,Cliente 2767,Supermercado,Salvador,BA,2025-04-12,True
2768,CLI002768,Cliente 2768,Restaurante,Recife,PE,2025-11-14,True
2769,CLI002769,Cliente 2769,Conveniência,Feira de Santana,BA,2022-10-26,True
2770,CLI002770,Cliente 2770,Supermercado,Olinda,PE,2023-12-18,True
2771,CLI002771,Cliente 2771,Bar,Recife,PE,2025-09-06,True
2772,CLI002772,Cliente 2772,Conveniência,Olinda,PE,2022-04-20,True
2773,CLI002773,Cliente 2773,Supermercado,Salvador,BA,2024-06-08,True
2774,CLI002774,Cliente 2774,Atacado,Olinda,PE,2024-09-11,True
2775,CLI002775,Cliente 2775,Restaurante,Maracanaú,CE,2021-07-27,True
2776,CLI002776,Cliente 2776,Mercadinho,Feira de Santana,BA,2021-04-26,True
2777,CLI002777,Cliente 2777,Bar,São Luís,MA,2025-10-27,True
2778,CLI002778,Cliente 2778,Supermercado,Feira de Santana,BA,2023-01-14,True
2779,CLI002779,Cliente 2779,Atacado,São Luís,MA,2021-08-14,True
2780,CLI002780,Cliente 2780,Supermercado,Maracanaú,CE,2022-02-12,True
2781,CLI002781,Cliente 2781,Mercadinho,Fortaleza,CE,2021-05-04,True
2782,CLI002782,Cliente 2782,Supermercado,Olinda,PE,2021-12-22,True
2783,CLI002783,Cliente 2783,Conveniência,Fortaleza,CE,2025-01-01,True
2784,CLI002784,Cliente 2784,Restaurante,Olinda,PE,2024-04-08,True
2785,CLI002785,Cliente 2785,Atacado,Olinda,PE,2023-04-05,False
2786,CLI002786,Cliente 2786,Supermercado,Salvador,BA,2022-07-07,True
2787,CLI002787,Cliente 2787,Supermercado,Fortaleza,CE,2021-10-24,True
2788,CLI002788,Cliente 2788,Bar,Olinda,PE,2021-02-08,True
2789,CLI002789,Cliente 2789,Supermercado,Recife,PE,2024-10-06,True
2790,CLI002790,Cliente 2790,Restaurante,Recife,PE,2021-01-08,True
2791,CLI002791,Cliente 2791,Atacado,Feira de Santana,BA,2025-07-15,True
2792,CLI002792,Cliente 2792,Mercadinho,Maracanaú,CE,2024-12-15,True
2793,CLI002793,Cliente 2793,Atacado,Feira de Santana,BA,2024-01-18,True
2794,CLI002794,Cliente 2794,Conveniência,Recife,PE,2024-07-26,True
2795,CLI002795,Cliente 2795,Restaurante,Salvador,BA,2021-08-17,True
2796,CLI002796,Cliente 2796,Atacado,São Luís,MA,2022-06-05,True
2797,CLI002797,Cliente 2797,Supermercado,Feira de Santana,BA,2024-04-07,True
2798,CLI002798,Cliente 2798,Restaurante,Feira de Santana,BA,2022-12-10,True
2799,CLI002799,Cliente 2799,Atacado,Feira de Santana,BA,2024-01-22,True
2800,CLI002800,Cliente 2800,Conveniência,Recife,PE,2021-08-23,True
2801,CLI002801,Cliente 2801,Atacado,Feira de Santana,BA,2023-06-13,False
2802,CLI002802,Cliente 2802,Conveniência,Feira de Santana,BA,2024-07-03,True
2803,CLI002803,Cliente 2803,Supermercado,Salvador,BA,2023-06-09,True
2804,CLI002804,Cliente 2804,Supermercado,Caucaia,CE,2025-11-17,True
2805,CLI002805,Cliente 2805,Mercadinho,Recife,PE,2024-06-02,True
2806,CLI002806,Cliente 2806,Conveniência,Maracanaú,CE,2022-02-20,True
2807,CLI002807,Cliente 2807,Restaurante,Fortaleza,CE,2021-09-09,True
2808,CLI002808,Cliente 2808,Supermercado,Olinda,PE,2024-05-28,True
2809,CLI002809,Cliente 2809,Bar,Recife,PE,2023-03-17,True
2810,CLI002810,Cliente 2810,Atacado,Maracanaú,CE,2021-10-21,True
2811,CLI002811,Cliente 2811,Restaurante,Caucaia,CE,2025-08-14,True
2812,CLI002812,Cliente 2812,Mercadinho,Recife,PE,2022-10-23,True
2813,CLI002813,Cliente 2813,Restaurante,Maracanaú,CE,2022-09-04,True
2814,CLI002814,Cliente 2814,Conveniência,Salvador,BA,2022-03-18,True
2815,CLI002815,Cliente 2815,Mercadinho,Recife,PE,2023-03-25,True
2816,CLI002816,Cliente 2816,Atacado,Fortaleza,CE,2025-01-13,True
2817,CLI002817,Cliente 2817,Bar,Fortaleza,CE,2022-03-08,True
2818,CLI002818,Cliente 2818,Atacado,Salvador,BA,2023-08-08,True
2819,CLI002819,Cliente 2819,Conveniência,Maracanaú,CE,2022-03-21,True
2820,CLI002820,Cliente 2820,Mercadinho,Fortaleza,CE,2024-03-01,True
2821,CLI002821,Cliente 2821,Conveniência,São Luís,MA,2024-09-18,True
2822,CLI002822,Cliente 2822,Conveniência,São Luís,MA,2025-06-26,True
2823,CLI002823,Cliente 2823,Restaurante,Feira de Santana,BA,2025-07-06,True
2824,CLI002824,Cliente 2824,Supermercado,São Luís,MA,2021-04-03,True
2825,CLI002825,Cliente 2825,Restaurante,Salvador,BA,2021-10-14,True
2826,CLI002826,Cliente 2826,Restaurante,Olinda,PE,2021-06-16,True
2827,CLI002827,Cliente 2827,Supermercado,Fortaleza,CE,2024-11-25,True
2828,CLI002828,Cliente 2828,Conveniência,Caucaia,CE,2023-07-08,True
2829,CLI002829,Cliente 2829,Bar,Recife,PE,2023-08-13,True
2830,CLI002830,Cliente 2830,Restaurante,São Luís,MA,2022-08-05,True
2831,CLI002831,Cliente 2831,Supermercado,Fortaleza,CE,2022-11-04,True
2832,CLI002832,Cliente 2832,Restaurante,Fortaleza,CE,2024-07-21,True
2833,CLI002833,Cliente 2833,Atacado,Maracanaú,CE,2023-06-27,True
2834,CLI002834,Cliente 2834,Mercadinho,São Luís,MA,2024-02-12,True
2835,CLI002835,Cliente 2835,Atacado,Olinda,PE,2022-01-04,True
2836,CLI002836,Cliente 2836,Mercadinho,Olinda,PE,2021-09-07,True
2837,CLI002837,Cliente 2837,Mercadinho,Salvador,BA,2024-07-11,True
2838,CLI002838,Cliente 2838,Restaurante,São Luís,MA,2025-06-10,True
2839,CLI002839,Cliente 2839,Bar,Maracanaú,CE,2024-07-25,True
2840,CLI002840,Cliente 2840,Supermercado,Maracanaú,CE,2024-06-22,True
2841,CLI002841,Cliente 2841,Supermercado,Olinda,PE,2022-04-03,True
2842,CLI002842,Cliente 2842,Bar,Olinda,PE,2022-01-02,True
2843,CLI002843,Cliente 2843,Supermercado,Caucaia,CE,2024-10-07,True
2844,CLI002844,Cliente 2844,Bar,Caucaia,CE,2025-10-09,True
2845,CLI002845,Cliente 2845,Mercadinho,Recife,PE,2021-03-28,True
2846,CLI002846,Cliente 2846,Mercadinho,São Luís,MA,2022-08-06,True
2847,CLI002847,Cliente 2847,Mercadinho,São Luís,MA,2021-11-15,True
2848,CLI002848,Cliente 2848,Atacado,Salvador,BA,2023-08-09,True
2849,CLI002849,Cliente 2849,Conveniência,Salvador,BA,2023-09-05,True
2850,CLI002850,Cliente 2850,Atacado,Olinda,PE,2022-04-27,False
2851,CLI002851,Cliente 2851,Restaurante,São Luís,MA,2023-09-10,True
2852,CLI002852,Cliente 2852,Mercadinho,Feira de Santana,BA,2025-05-26,True
2853,CLI002853,Cliente 2853,Supermercado,Maracanaú,CE,2025-04-28,True
2854,CLI002854,Cliente 2854,Bar,Recife,PE,2022-02-23,True
2855,CLI002855,Cliente 2855,Bar,Salvador,BA,2024-07-19,True
2856,CLI002856,Cliente 2856,Supermercado,Maracanaú,CE,2022-10-16,True
2857,CLI002857,Cliente 2857,Restaurante,Maracanaú,CE,2021-07-13,True
2858,CLI002858,Cliente 2858,Bar,Caucaia,CE,2024-01-11,True
2859,CLI002859,Cliente 2859,Restaurante,Maracanaú,CE,2022-08-16,True
2860,CLI002860,Cliente 2860,Atacado,Feira de Santana,BA,2022-07-14,True
2861,CLI002861,Cliente 2861,Supermercado,Olinda,PE,2025-03-11,True
2862,CLI002862,Cliente 2862,Atacado,Salvador,BA,2024-02-04,True
2863,CLI002863,Cliente 2863,Supermercado,Fortaleza,CE,2025-07-16,True
2864,CLI002864,Cliente 2864,Mercadinho,Caucaia,CE,2021-08-06,True
2865,CLI002865,Cliente 2865,Restaurante,Olinda,PE,2023-11-19,True
2866,CLI002866,Cliente 2866,Restaurante,Caucaia,CE,2023-02-02,True
2867,CLI002867,Cliente 2867,Mercadinho,Maracanaú,CE,2025-01-27,True
2868,CLI002868,Cliente 2868,Bar,Caucaia,CE,2024-02-09,True
2869,CLI002869,Cliente 2869,Atacado,Maracanaú,CE,2023-03-03,True
2870,CLI002870,Cliente 2870,Supermercado,Olinda,PE,2025-02-16,True
2871,CLI002871,Cliente 2871,Mercadinho,Olinda,PE,2024-06-22,True
2872,CLI002872,Cliente 2872,Bar,São Luís,MA,2023-09-10,True
2873,CLI002873,Cliente 2873,Bar,Feira de Santana,BA,2022-05-22,True
2874,CLI002874,Cliente 2874,Bar,Recife,PE,2022-12-05,True
2875,CLI002875,Cliente 2875,Atacado,Fortaleza,CE,2021-03-04,True
2876,CLI002876,Cliente 2876,Supermercado,Caucaia,CE,2021-05-25,True
2877,CLI002877,Cliente 2877,Atacado,Salvador,BA,2022-12-16,True
2878,CLI002878,Cliente 2878,Conveniência,Maracanaú,CE,2025-12-19,True
2879,CLI002879,Cliente 2879,Bar,Recife,PE,2021-06-06,True
2880,CLI002880,Cliente 2880,Mercadinho,Salvador,BA,2021-01-27,True
2881,CLI002881,Cliente 2881,Bar,Olinda,PE,2022-08-15,True
2882,CLI002882,Cliente 2882,Conveniência,Feira de Santana,BA,2023-08-05,True
2883,CLI002883,Cliente 2883,Conveniência,Feira de Santana,BA,2023-10-28,True
2884,CLI002884,Cliente 2884,Supermercado,Fortaleza,CE,2023-07-03,True
2885,CLI002885,Cliente 2885,Supermercado,Salvador,BA,2021-03-08,True
2886,CLI002886,Cliente 2886,Restaurante,São Luís,MA,2022-12-06,True
2887,CLI002887,Cliente 2887,Conveniência,Fortaleza,CE,2023-12-11,True
2888,CLI002888,Cliente 2888,Restaurante,Salvador,BA,2021-02-16,True
2889,CLI002889,Cliente 2889,Supermercado,Recife,PE,2022-06-22,True
2890,CLI002890,Cliente 2890,Atacado,Olinda,PE,2024-09-19,True
2891,CLI002891,Cliente 2891,Bar,Recife,PE,2021-08-24,True
2892,CLI002892,Cliente 2892,Atacado,Olinda,PE,2024-01-10,True
2893,CLI002893,Cliente 2893,Atacado,Feira de Santana,BA,2021-08-27,True
2894,CLI002894,Cliente 2894,Atacado,São Luís,MA,2025-04-11,True
2895,CLI002895,Cliente 2895,Bar,Recife,PE,2023-05-21,True
2896,CLI002896,Cliente 2896,Conveniência,Recife,PE,2025-05-13,True
2897,CLI002897,Cliente 2897,Mercadinho,Recife,PE,2022-08-08,True
2898,CLI002898,Cliente 2898,Mercadinho,Feira de Santana,BA,2021-05-18,True
2899,CLI002899,Cliente 2899,Mercadinho,Feira de Santana,BA,2025-12-26,True
2900,CLI002900,Cliente 2900,Atacado,Olinda,PE,2021-08-19,True
2901,CLI002901,Cliente 2901,Mercadinho,Olinda,PE,2022-07-18,True
2902,CLI002902,Cliente 2902,Atacado,Caucaia,CE,2022-01-22,True
2903,CLI002903,Cliente 2903,Conveniência,Salvador,BA,2022-08-01,True
2904,CLI002904,Cliente 2904,Supermercado,Olinda,PE,2023-11-09,True
2905,CLI002905,Cliente 2905,Supermercado,Feira de Santana,BA,2022-06-04,True
2906,CLI002906,Cliente 2906,Restaurante,Olinda,PE,2025-12-18,True
2907,CLI002907,Cliente 2907,Supermercado,Maracanaú,CE,2021-01-08,True
2908,CLI002908,Cliente 2908,Supermercado,Olinda,PE,2021-08-11,True
2909,CLI002909,Cliente 2909,Atacado,São Luís,MA,2021-08-22,True
2910,CLI002910,Cliente 2910,Restaurante,Maracanaú,CE,2021-06-06,True
2911,CLI002911,Cliente 2911,Atacado,Recife,PE,2023-12-01,True
2912,CLI002912,Cliente 2912,Mercadinho,Maracanaú,CE,2022-03-11,True
2913,CLI002913,Cliente 2913,Bar,Recife,PE,2023-01-11,True
2914,CLI002914,Cliente 2914,Mercadinho,Feira de Santana,BA,2025-07-07,True
2915,CLI002915,Cliente 2915,Atacado,São Luís,MA,2021-12-08,True
2916,CLI002916,Cliente 2916,Atacado,São Luís,MA,2024-07-11,True
2917,CLI002917,Cliente 2917,Mercadinho,Recife,PE,2021-08-07,False
2918,CLI002918,Cliente 2918,Mercadinho,Salvador,BA,2023-11-11,True
2919,CLI002919,Cliente 2919,Restaurante,Fortaleza,CE,2024-02-05,True
2920,CLI002920,Cliente 2920,Atacado,Maracanaú,CE,2022-08-16,True
2921,CLI002921,Cliente 2921,Mercadinho,Salvador,BA,2025-01-26,True
2922,CLI002922,Cliente 2922,Supermercado,Salvador,BA,2023-09-27,True
2923,CLI002923,Cliente 2923,Mercadinho,Fortaleza,CE,2021-05-22,True
2924,CLI002924,Cliente 2924,Conveniência,Caucaia,CE,2023-07-05,True
2925,CLI002925,Cliente 2925,Mercadinho,Feira de Santana,BA,2025-06-03,True
2926,CLI002926,Cliente 2926,Bar,Olinda,PE,2021-01-10,True
2927,CLI002927,Cliente 2927,Supermercado,Maracanaú,CE,2025-10-20,True
2928,CLI002928,Cliente 2928,Mercadinho,Salvador,BA,2021-05-25,True
2929,CLI002929,Cliente 2929,Supermercado,Maracanaú,CE,2025-04-19,True
2930,CLI002930,Cliente 2930,Mercadinho,Recife,PE,2023-05-27,True
2931,CLI002931,Cliente 2931,Conveniência,Maracanaú,CE,2025-10-28,True
2932,CLI002932,Cliente 2932,Atacado,Olinda,PE,2023-02-13,True
2933,CLI002933,Cliente 2933,Restaurante,Fortaleza,CE,2024-02-22,True
2934,CLI002934,Cliente 2934,Supermercado,Fortaleza,CE,2021-02-19,False
2935,CLI002935,Cliente 2935,Mercadinho,São Luís,MA,2024-06-13,True
2936,CLI002936,Cliente 2936,Supermercado,Olinda,PE,2025-09-26,True
2937,CLI002937,Cliente 2937,Supermercado,Salvador,BA,2022-11-19,True
2938,CLI002938,Cliente 2938,Conveniência,Maracanaú,CE,2021-08-07,True
2939,CLI002939,Cliente 2939,Supermercado,Caucaia,CE,2025-04-14,False
2940,CLI002940,Cliente 2940,Atacado,Olinda,PE,2022-08-18,True
2941,CLI002941,Cliente 2941,Supermercado,Feira de Santana,BA,2025-11-13,True
2942,CLI002942,Cliente 2942,Restaurante,Olinda,PE,2022-07-19,True
2943,CLI002943,Cliente 2943,Restaurante,Olinda,PE,2022-10-28,True
2944,CLI002944,Cliente 2944,Restaurante,Feira de Santana,BA,2025-08-01,True
2945,CLI002945,Cliente 2945,Atacado,Feira de Santana,BA,2022-12-09,True
2946,CLI002946,Cliente 2946,Conveniência,Caucaia,CE,2025-02-22,True
2947,CLI002947,Cliente 2947,Supermercado,Fortaleza,CE,2022-12-02,True
2948,CLI002948,Cliente 2948,Supermercado,Feira de Santana,BA,2022-05-04,True
2949,CLI002949,Cliente 2949,Conveniência,Recife,PE,2021-12-01,True
2950,CLI002950,Cliente 2950,Supermercado,Salvador,BA,2024-03-05,True
2951,CLI002951,Cliente 2951,Restaurante,Maracanaú,CE,2023-07-13,True
2952,CLI002952,Cliente 2952,Bar,Olinda,PE,2022-11-05,True
2953,CLI002953,Cliente 2953,Supermercado,Salvador,BA,2022-08-16,True
2954,CLI002954,Cliente 2954,Mercadinho,Feira de Santana,BA,2023-01-14,True
2955,CLI002955,Cliente 2955,Mercadinho,Fortaleza,CE,2024-09-10,True
2956,CLI002956,Cliente 2956,Restaurante,Maracanaú,CE,2022-05-09,True
2957,CLI002957,Cliente 2957,Bar,Fortaleza,CE,2025-02-19,True
2958,CLI002958,Cliente 2958,Conveniência,Olinda,PE,2022-08-07,True
2959,CLI002959,Cliente 2959,Bar,Olinda,PE,2024-05-06,True
2960,CLI002960,Cliente 2960,Supermercado,São Luís,MA,2021-04-21,True
2961,CLI002961,Cliente 2961,Atacado,Recife,PE,2025-11-05,True
2962,CLI002962,Cliente 2962,Atacado,Salvador,BA,2023-12-04,True
2963,CLI002963,Cliente 2963,Conveniência,Olinda,PE,2024-01-03,True
2964,CLI002964,Cliente 2964,Supermercado,Maracanaú,CE,2023-05-26,True
2965,CLI002965,Cliente 2965,Conveniência,Caucaia,CE,2024-09-01,True
2966,CLI002966,Cliente 2966,Restaurante,Fortaleza,CE,2025-07-19,True
2967,CLI002967,Cliente 2967,Supermercado,São Luís,MA,2022-02-24,True
2968,CLI002968,Cliente 2968,Restaurante,Feira de Santana,BA,2023-10-07,True
2969,CLI002969,Cliente 2969,Mercadinho,Salvador,BA,2024-08-20,True
2970,CLI002970,Cliente 2970,Restaurante,Recife,PE,2021-06-12,True
2971,CLI002971,Cliente 2971,Atacado,Recife,PE,2023-08-08,True
2972,CLI002972,Cliente 2972,Conveniência,Fortaleza,CE,2021-02-19,True
2973,CLI002973,Cliente 2973,Bar,Recife,PE,2021-04-15,True
2974,CLI002974,Cliente 2974,Mercadinho,Maracanaú,CE,2025-08-23,True
2975,CLI002975,Cliente 2975,Supermercado,Recife,PE,2023-02-02,True
2976,CLI002976,Cliente 2976,Mercadinho,Feira de Santana,BA,2023-11-19,True
2977,CLI002977,Cliente 2977,Mercadinho,Recife,PE,2023-04-20,True
2978,CLI002978,Cliente 2978,Atacado,Olinda,PE,2025-12-21,True
2979,CLI002979,Cliente 2979,Mercadinho,Recife,PE,2024-12-09,True
2980,CLI002980,Cliente 2980,Bar,Fortaleza,CE,2022-07-11,True
2981,CLI002981,Cliente 2981,Atacado,Recife,PE,2023-01-14,True
2982,CLI002982,Cliente 2982,Bar,Salvador,BA,2025-12-06,False
2983,CLI002983,Cliente 2983,Conveniência,Maracanaú,CE,2025-01-22,True
2984,CLI002984,Cliente 2984,Supermercado,Caucaia,CE,2022-12-02,True
2985,CLI002985,Cliente 2985,Supermercado,Recife,PE,2022-03-10,True
